material_id,split
634da1a0d6d16c71eb0d8479,train
634da1a0d6d16c71eb0d847c,train
634da1a0d6d16c71eb0d8480,train
634da1a1d6d16c71eb0d8485,validation
634da1a1d6d16c71eb0d8486,validation
634da1a1d6d16c71eb0d8489,train
634da1a1d6d16c71eb0d848c,train
634da1a1d6d16c71eb0d848d,train
634da1a1d6d16c71eb0d848e,train
634da1a2d6d16c71eb0d8491,train
634da1a2d6d16c71eb0d8493,test
634da1a2d6d16c71eb0d8496,train
634da1a2d6d16c71eb0d8499,train
634da1a3d6d16c71eb0d849b,train
634da1a3d6d16c71eb0d849d,train
634da1a3d6d16c71eb0d849e,train
634da1a3d6d16c71eb0d84a1,train
634da1a3d6d16c71eb0d84a3,train
634da1a3d6d16c71eb0d84a5,train
634da1a3d6d16c71eb0d84a6,train
634da1a3d6d16c71eb0d84a9,train
634da1a3d6d16c71eb0d84ab,train
634da1a4d6d16c71eb0d84ad,train
634da1a4d6d16c71eb0d84ae,train
634da1a4d6d16c71eb0d84b0,train
634da1a4d6d16c71eb0d84b4,train
634da1a4d6d16c71eb0d84b5,train
634da1a5d6d16c71eb0d84b9,train
634da1a5d6d16c71eb0d84bb,train
634da1a5d6d16c71eb0d84bd,train
634da1a5d6d16c71eb0d84be,test
634da1a6d6d16c71eb0d84c1,train
634da1a6d6d16c71eb0d84c3,train
634da1a6d6d16c71eb0d84c5,train
634da1a6d6d16c71eb0d84c7,train
634da1a6d6d16c71eb0d84cb,train
634da1a6d6d16c71eb0d84cd,test
634da1a6d6d16c71eb0d84ce,train
634da1a7d6d16c71eb0d84d1,train
634da1a7d6d16c71eb0d84d3,train
634da1a7d6d16c71eb0d84d5,test
634da1a8d6d16c71eb0d84d6,train
634da1a8d6d16c71eb0d84d8,train
634da1a8d6d16c71eb0d84db,train
634da1a8d6d16c71eb0d84dd,train
634da1a8d6d16c71eb0d84df,train
634da1a9d6d16c71eb0d84e3,train
634da1a9d6d16c71eb0d84e5,train
634da1a9d6d16c71eb0d84e7,train
634da1a9d6d16c71eb0d84e8,train
634da1a9d6d16c71eb0d84ea,test
634da1a9d6d16c71eb0d84ed,train
634da1a9d6d16c71eb0d84f1,train
634da1aad6d16c71eb0d84f2,train
634da1aad6d16c71eb0d84f5,train
634da1abd6d16c71eb0d84f7,validation
634da1abd6d16c71eb0d84f9,validation
634da1abd6d16c71eb0d84fa,train
634da1abd6d16c71eb0d84fd,validation
634da1abd6d16c71eb0d84ff,train
634da1abd6d16c71eb0d8501,train
634da1abd6d16c71eb0d8502,train
634da1acd6d16c71eb0d8504,train
634da1acd6d16c71eb0d8507,train
634da1acd6d16c71eb0d8509,validation
634da1acd6d16c71eb0d850b,test
634da1acd6d16c71eb0d850c,test
634da1add6d16c71eb0d850f,test
634da1add6d16c71eb0d8511,train
634da1add6d16c71eb0d8513,train
634da1add6d16c71eb0d8514,train
634da1add6d16c71eb0d8516,train
634da1add6d16c71eb0d8519,train
634da1aed6d16c71eb0d851d,validation
634da1aed6d16c71eb0d851e,train
634da1aed6d16c71eb0d8521,train
634da1aed6d16c71eb0d8524,validation
634da1aed6d16c71eb0d8525,train
634da1afd6d16c71eb0d8526,train
634da1afd6d16c71eb0d8528,validation
634da1afd6d16c71eb0d852d,train
634da1afd6d16c71eb0d852f,train
634da1afd6d16c71eb0d8533,train
634da1afd6d16c71eb0d8535,train
634da1b0d6d16c71eb0d8538,test
634da1b0d6d16c71eb0d853a,test
634da1b0d6d16c71eb0d853e,train
634da1b0d6d16c71eb0d853f,train
634da1b0d6d16c71eb0d8540,train
634da1b0d6d16c71eb0d8542,train
634da1b1d6d16c71eb0d8546,train
634da1b1d6d16c71eb0d8547,train
634da1b1d6d16c71eb0d8548,validation
634da1b1d6d16c71eb0d8549,train
634da1b1d6d16c71eb0d854d,train
634da1b1d6d16c71eb0d854e,train
634da1b1d6d16c71eb0d854f,train
634da1b2d6d16c71eb0d8553,test
634da1b2d6d16c71eb0d8555,train
6347031d103349a28b1b538f,train
6347031d660f1387211b53e1,train
6347031d660f1387211b53e4,train
6347031d660f1387211b53e5,train
6347031e103349a28b1b5392,train
6347031e103349a28b1b5393,validation
6347031e103349a28b1b5396,train
6347031e103349a28b1b5397,train
6347031e660f1387211b53e9,train
6347031e660f1387211b53ec,train
6347031e660f1387211b53ed,test
6347031e660f1387211b53f0,train
6347031f103349a28b1b539a,train
6347031f103349a28b1b539e,train
6347031f103349a28b1b539f,train
6347031f103349a28b1b53a2,train
6347031f660f1387211b53f4,test
6347031f660f1387211b53f5,train
63470320103349a28b1b53a3,train
63470320103349a28b1b53a6,test
63470320103349a28b1b53a7,train
63470320103349a28b1b53aa,train
63470320103349a28b1b53ab,train
63470320660f1387211b53f8,train
63470320660f1387211b53f9,validation
63470320660f1387211b53fd,train
63470321103349a28b1b53ae,validation
63470321103349a28b1b53af,train
63470321660f1387211b5400,train
63470321660f1387211b5404,test
63470321660f1387211b5405,test
63470322103349a28b1b53b3,train
63470322103349a28b1b53b6,train
63470322103349a28b1b53b7,train
63470322103349a28b1b53ba,train
63470322103349a28b1b53bb,train
63470322660f1387211b5408,train
63470322660f1387211b5409,train
63470322660f1387211b540c,test
63470322660f1387211b540d,test
63470323103349a28b1b53be,train
63470323103349a28b1b53bf,train
634d94da49b0ce94eb0d818f,train
634d94dad6d16c71eb0d6839,train
634d94db49b0ce94eb0d8193,train
634d94db49b0ce94eb0d8194,train
634d94db49b0ce94eb0d8195,train
634d94db49b0ce94eb0d8199,train
634d94db49b0ce94eb0d819a,train
634d94db49b0ce94eb0d819b,validation
634d94dbd6d16c71eb0d683d,train
634d94dbd6d16c71eb0d683f,train
634d94dc49b0ce94eb0d819f,train
634d94dc49b0ce94eb0d81a0,train
634d94dc49b0ce94eb0d81a1,train
634d94dc49b0ce94eb0d81a5,validation
634d94dc49b0ce94eb0d81a6,validation
634d94dc49b0ce94eb0d81a7,validation
634d94dcd6d16c71eb0d6841,train
634d94dcd6d16c71eb0d6843,validation
634d94dcd6d16c71eb0d6845,train
634d94dcd6d16c71eb0d6847,train
634d94dd49b0ce94eb0d81ac,train
634d94dd49b0ce94eb0d81ad,train
634d94dd49b0ce94eb0d81b1,train
634d94dd49b0ce94eb0d81b2,test
634d94dd49b0ce94eb0d81b3,train
634d94dd49b0ce94eb0d81b7,validation
634d94dd49b0ce94eb0d81b8,train
634d94dd49b0ce94eb0d81ba,train
634d94de49b0ce94eb0d81bd,train
634d94de49b0ce94eb0d81be,validation
634d94ded6d16c71eb0d6849,train
634d94ded6d16c71eb0d684b,train
634d94ded6d16c71eb0d684d,train
634d94ded6d16c71eb0d684f,train
634d94df49b0ce94eb0d81c3,train
634d94df49b0ce94eb0d81c4,train
634d94df49b0ce94eb0d81c5,train
634d94df49b0ce94eb0d81c9,train
634d94df49b0ce94eb0d81cb,test
634d94dfd6d16c71eb0d6851,train
634d94e049b0ce94eb0d81cf,train
634d94e049b0ce94eb0d81d0,train
634d94e049b0ce94eb0d81d1,train
634d94e049b0ce94eb0d81d5,train
634d94e049b0ce94eb0d81d6,train
634d94e049b0ce94eb0d81d7,train
634d94e0d6d16c71eb0d6853,validation
634d94e0d6d16c71eb0d6855,train
634d94e149b0ce94eb0d81db,test
634d94e149b0ce94eb0d81dc,train
634d94e149b0ce94eb0d81dd,validation
634d94e149b0ce94eb0d81e2,train
634d94e1d6d16c71eb0d6857,validation
634d94e249b0ce94eb0d81e3,train
634d94e249b0ce94eb0d81e7,train
634d94e249b0ce94eb0d81e8,train
634d94e249b0ce94eb0d81e9,train
634d94e249b0ce94eb0d81ed,train
634d94e249b0ce94eb0d81ee,test
634d94e249b0ce94eb0d81ef,validation
634d94e2d6d16c71eb0d6859,train
634d94e2d6d16c71eb0d685b,train
634d94e349b0ce94eb0d81f3,train
634d94e349b0ce94eb0d81f4,test
634d94e349b0ce94eb0d81f6,train
634d94e349b0ce94eb0d81f9,train
634d94e3d6d16c71eb0d685d,train
634d94e3d6d16c71eb0d685f,train
634d94e449b0ce94eb0d81fa,test
634d94e449b0ce94eb0d81fc,test
634d94e449b0ce94eb0d81ff,train
634d94e449b0ce94eb0d8200,train
634d94e449b0ce94eb0d8202,test
634d94e4d6d16c71eb0d6863,train
634d94e549b0ce94eb0d8204,train
634d94e549b0ce94eb0d8207,train
634d94e549b0ce94eb0d8208,train
634d94e549b0ce94eb0d820a,train
634d94e5d6d16c71eb0d6865,train
634d94e5d6d16c71eb0d6867,train
634d94e5d6d16c71eb0d6869,test
634d94e649b0ce94eb0d820e,train
634d94e649b0ce94eb0d8210,test
634d94e649b0ce94eb0d8213,train
634d94e649b0ce94eb0d8214,train
634d94e649b0ce94eb0d8216,train
634d94e749b0ce94eb0d8219,validation
634d94e749b0ce94eb0d821c,validation
634d94e749b0ce94eb0d821f,validation
634d94e7d6d16c71eb0d686d,train
634d94e7d6d16c71eb0d686f,train
634d94e7d6d16c71eb0d6871,train
634d94e7d6d16c71eb0d6873,train
634d94e849b0ce94eb0d8220,train
634d94e849b0ce94eb0d8222,train
634d94e849b0ce94eb0d8225,train
634d94e849b0ce94eb0d8226,train
634d94e849b0ce94eb0d8228,train
634d94e849b0ce94eb0d822b,train
634d94e849b0ce94eb0d822c,train
634d94e849b0ce94eb0d822e,train
634d94e949b0ce94eb0d8231,train
634d94e949b0ce94eb0d8232,validation
634d94e949b0ce94eb0d8234,train
634d94e949b0ce94eb0d8237,train
634d94e949b0ce94eb0d8238,validation
634d94e949b0ce94eb0d823a,train
634d94e9d6d16c71eb0d6875,train
634d94e9d6d16c71eb0d6877,train
634d94ea49b0ce94eb0d823d,train
634d94ea49b0ce94eb0d823e,train
634d94ea49b0ce94eb0d8240,train
634d94ea49b0ce94eb0d8242,train
634d94ea49b0ce94eb0d8245,train
634d94ea49b0ce94eb0d8246,train
634d94ea49b0ce94eb0d8248,test
634d94ead6d16c71eb0d6879,train
634d94eb49b0ce94eb0d824b,train
634d9748d6d16c71eb0d7527,train
634d9748d6d16c71eb0d7529,validation
634d974949b0ce94eb0d98a0,train
634d974949b0ce94eb0d98a3,train
634d974949b0ce94eb0d98a4,test
634d974949b0ce94eb0d98a9,validation
634d9749d6d16c71eb0d752b,train
634d9749d6d16c71eb0d752f,train
634d9749d6d16c71eb0d7531,train
634d9749d6d16c71eb0d7533,train
634d974a49b0ce94eb0d98ac,train
634d974a49b0ce94eb0d98af,train
634d974a49b0ce94eb0d98b0,train
634d974a49b0ce94eb0d98b2,train
634d974ad6d16c71eb0d7535,train
634d974ad6d16c71eb0d7537,train
634d974ad6d16c71eb0d753b,train
634d974ad6d16c71eb0d753d,test
634d974b49b0ce94eb0d98b5,validation
634d974b49b0ce94eb0d98b6,train
634d974b49b0ce94eb0d98b8,train
634d974b49b0ce94eb0d98bb,test
634d974b49b0ce94eb0d98bc,train
634d974bd6d16c71eb0d753f,test
634d974bd6d16c71eb0d7541,train
634d974bd6d16c71eb0d7543,train
634d974c49b0ce94eb0d98be,train
634d974c49b0ce94eb0d98c0,validation
634d974c49b0ce94eb0d98c2,train
634d974c49b0ce94eb0d98c4,train
634d974c49b0ce94eb0d98c6,validation
634d974c49b0ce94eb0d98ca,train
634d974cd6d16c71eb0d7545,test
634d974cd6d16c71eb0d7547,test
634d974cd6d16c71eb0d7549,train
634d974cd6d16c71eb0d754b,train
634d974d49b0ce94eb0d98cc,train
634d974d49b0ce94eb0d98cf,train
634d974d49b0ce94eb0d98d0,train
634d974d49b0ce94eb0d98d2,train
634d974d49b0ce94eb0d98d5,test
634d974d49b0ce94eb0d98d6,train
634d974dd6d16c71eb0d754d,train
634d974dd6d16c71eb0d754f,train
634d974dd6d16c71eb0d7551,train
634d974dd6d16c71eb0d7553,train
634d974e49b0ce94eb0d98d8,train
634d974e49b0ce94eb0d98db,train
634d974e49b0ce94eb0d98dc,validation
634d974ed6d16c71eb0d7555,train
634d974ed6d16c71eb0d7557,test
634d974ed6d16c71eb0d7559,train
634d974ed6d16c71eb0d755b,test
634d974f49b0ce94eb0d98e1,train
634d974f49b0ce94eb0d98e6,train
634d974f49b0ce94eb0d98e8,train
634d974f49b0ce94eb0d98ea,train
634d974fd6d16c71eb0d755d,train
634d974fd6d16c71eb0d755f,train
634d974fd6d16c71eb0d7561,train
634d974fd6d16c71eb0d7563,train
634d975049b0ce94eb0d98ec,train
634d975049b0ce94eb0d98ee,train
634d975049b0ce94eb0d98f0,train
634d975049b0ce94eb0d98f2,train
634d975049b0ce94eb0d98f4,train
634d975049b0ce94eb0d98f6,train
634d9750d6d16c71eb0d7565,train
634d9750d6d16c71eb0d7567,validation
634d9750d6d16c71eb0d7569,train
634d975149b0ce94eb0d98f8,train
634d975149b0ce94eb0d98fa,train
634d975149b0ce94eb0d98fc,train
634d975149b0ce94eb0d98fe,train
634d975149b0ce94eb0d9900,train
634d975149b0ce94eb0d9902,train
634d9751d6d16c71eb0d756b,test
634d9751d6d16c71eb0d756d,test
634d9751d6d16c71eb0d7571,train
634d9751d6d16c71eb0d7573,train
634d975249b0ce94eb0d9904,train
634d975249b0ce94eb0d9906,train
634d975249b0ce94eb0d9908,train
634d975249b0ce94eb0d990a,train
634d975249b0ce94eb0d990c,train
634d9752d6d16c71eb0d7575,train
634d9752d6d16c71eb0d7577,test
634d9752d6d16c71eb0d7579,train
634d9752d6d16c71eb0d757b,train
634d975349b0ce94eb0d990e,train
634d975349b0ce94eb0d9910,validation
634d975349b0ce94eb0d9914,train
634d975349b0ce94eb0d9916,train
634d975349b0ce94eb0d9918,train
634d9753d6d16c71eb0d757d,train
634d9753d6d16c71eb0d757f,train
634d9753d6d16c71eb0d7581,train
634d9753d6d16c71eb0d7583,train
634d975449b0ce94eb0d991a,train
634d975449b0ce94eb0d991e,train
634d975449b0ce94eb0d9920,validation
634d975449b0ce94eb0d9922,train
634d975449b0ce94eb0d9924,train
634d975449b0ce94eb0d9926,train
634d975449b0ce94eb0d9928,test
634d9754d6d16c71eb0d7585,train
634d9754d6d16c71eb0d7587,train
634d9754d6d16c71eb0d7589,train
634d9754d6d16c71eb0d758b,test
634d975549b0ce94eb0d992a,train
634d975549b0ce94eb0d992c,test
634d975549b0ce94eb0d992e,train
634d975549b0ce94eb0d9930,validation
634d975549b0ce94eb0d9932,train
634d975549b0ce94eb0d9934,train
634d9755d6d16c71eb0d758d,train
634d9755d6d16c71eb0d758f,train
63470dd6103349a28b1ba623,train
63470dd6660f1387211b9fcc,train
63470dd6660f1387211b9fcd,train
63470dd7103349a28b1ba626,train
63470dd7103349a28b1ba62a,validation
63470dd7103349a28b1ba62b,train
63470dd7660f1387211b9fd0,train
63470dd7660f1387211b9fd2,train
63470dd7660f1387211b9fd6,train
63470dd8103349a28b1ba62e,test
63470dd8103349a28b1ba62f,test
63470dd8103349a28b1ba632,train
63470dd8103349a28b1ba633,train
63470dd8660f1387211b9fd8,train
63470dd8660f1387211b9fda,validation
63470dd8660f1387211b9fdc,train
63470dd8660f1387211b9fde,test
63470dd9103349a28b1ba636,train
63470dd9103349a28b1ba637,validation
63470dd9660f1387211b9fe0,train
63470dd9660f1387211b9fe2,train
63470dd9660f1387211b9fe4,train
63470dd9660f1387211b9fe6,train
63470dd9660f1387211b9fe8,test
63470dd9660f1387211b9fea,train
63470dda103349a28b1ba63a,train
63470dda103349a28b1ba63b,train
63470dda660f1387211b9fec,train
63470dda660f1387211b9fee,train
63470dda660f1387211b9ff0,validation
63470ddb103349a28b1ba63e,train
63470ddb103349a28b1ba63f,train
63470ddb103349a28b1ba642,train
63470ddb103349a28b1ba643,train
63470ddb660f1387211b9ff2,train
63470ddb660f1387211b9ff4,train
63470ddb660f1387211b9ff6,train
63470ddb660f1387211b9ff8,train
63470ddc103349a28b1ba646,train
63470ddc103349a28b1ba647,test
63470ddc103349a28b1ba64a,validation
63470ddc103349a28b1ba64b,train
63470ddc103349a28b1ba64e,test
63470ddc103349a28b1ba64f,train
63470ddc660f1387211b9ffa,train
63470ddc660f1387211b9ffc,train
63470ddc660f1387211b9ffe,train
63470ddc660f1387211ba002,validation
63470ddd103349a28b1ba652,train
63470ddd103349a28b1ba653,train
63470ddd103349a28b1ba656,train
63470ddd103349a28b1ba657,train
63470ddd660f1387211ba004,train
63470ddd660f1387211ba006,train
63470ddd660f1387211ba008,train
63470dde103349a28b1ba65a,test
63470dde660f1387211ba00c,train
63470dde660f1387211ba00e,train
63470dde660f1387211ba010,train
63470ddf103349a28b1ba65e,train
63470ddf103349a28b1ba65f,train
63470ddf103349a28b1ba662,train
63470ddf103349a28b1ba663,train
63470ddf660f1387211ba012,train
63470ddf660f1387211ba014,train
63470ddf660f1387211ba016,train
63470ddf660f1387211ba018,train
63470ddf660f1387211ba01a,train
63470ddf660f1387211ba01c,test
63470de0103349a28b1ba666,validation
63470de0103349a28b1ba667,train
63470de0660f1387211ba01e,train
63470de0660f1387211ba020,train
63470de0660f1387211ba022,train
63470de0660f1387211ba024,train
63470de1103349a28b1ba66a,train
63470de1103349a28b1ba66b,test
63470de1660f1387211ba026,train
63470de1660f1387211ba028,validation
63470de1660f1387211ba02a,train
63470de2103349a28b1ba66e,train
63470de2103349a28b1ba66f,train
63470de2103349a28b1ba672,test
63470de2103349a28b1ba673,train
63470de2660f1387211ba02c,train
63470de2660f1387211ba02e,train
63470de2660f1387211ba030,test
63470de2660f1387211ba032,train
63470de3103349a28b1ba676,train
63470de3660f1387211ba036,train
63470de3660f1387211ba038,test
63470de3660f1387211ba03a,train
63470de4103349a28b1ba67a,train
63470de4103349a28b1ba67b,train
63470de4660f1387211ba03c,train
63470de4660f1387211ba03e,train
63470de4660f1387211ba040,train
63470de5103349a28b1ba682,train
63470de5660f1387211ba045,test
63470de5660f1387211ba047,train
63470de5660f1387211ba049,train
63470de6103349a28b1ba686,train
63470de6103349a28b1ba689,train
63470de6660f1387211ba04b,train
63470de6660f1387211ba04f,train
63470de6660f1387211ba051,train
63470de7103349a28b1ba68a,train
63470de7103349a28b1ba68c,train
63470de7103349a28b1ba68f,train
63470de7103349a28b1ba690,test
63470de7660f1387211ba053,test
63470de7660f1387211ba055,train
63470de7660f1387211ba057,validation
63470de8103349a28b1ba692,train
63470de8103349a28b1ba695,train
63470de8103349a28b1ba696,train
63470de8103349a28b1ba698,train
63470de8660f1387211ba05b,train
63470de8660f1387211ba05d,train
63470de8660f1387211ba05f,train
63470de9103349a28b1ba69b,train
63470de9103349a28b1ba69c,train
63470de9103349a28b1ba69e,train
63470de9103349a28b1ba6a1,train
63470de9660f1387211ba061,train
63470de9660f1387211ba065,train
63470dea103349a28b1ba6a2,train
63470dea103349a28b1ba6a4,train
63470eaf103349a28b1bac68,train
63470eaf103349a28b1bac69,test
63470eaf660f1387211ba5d4,train
63470eaf660f1387211ba5d5,train
63470eaf660f1387211ba5d8,train
63470eaf660f1387211ba5d9,train
63470eb0103349a28b1bac6c,test
63470eb0103349a28b1bac6d,train
63470eb0103349a28b1bac70,train
63470eb1103349a28b1bac71,train
63470eb1103349a28b1bac74,train
63470eb1103349a28b1bac75,validation
63470eb1660f1387211ba5e0,train
63470eb1660f1387211ba5e1,train
63470eb2103349a28b1bac78,train
63470eb2103349a28b1bac79,train
63470eb2103349a28b1bac7c,train
63470eb2103349a28b1bac7d,train
63470eb2660f1387211ba5e4,test
63470eb2660f1387211ba5e5,train
63470eb2660f1387211ba5e8,train
63470eb2660f1387211ba5e9,train
63470eb2660f1387211ba5ec,train
63470eb3103349a28b1bac80,train
63470eb3103349a28b1bac81,train
63470eb3660f1387211ba5ed,train
63470eb3660f1387211ba5f2,train
63470eb4103349a28b1bac84,train
63470eb4103349a28b1bac85,validation
63470eb4103349a28b1bac88,train
63470eb4103349a28b1bac89,train
63470eb4660f1387211ba5f4,train
63470eb4660f1387211ba5f6,train
63470eb4660f1387211ba5f8,train
63470eb5103349a28b1bac8c,train
63470eb5103349a28b1bac8d,train
63470eb5103349a28b1bac90,train
63470eb5103349a28b1bac91,train
63470eb5660f1387211ba5fa,test
63470eb5660f1387211ba5fc,train
63470eb5660f1387211ba5fe,train
63470eb6103349a28b1bac94,train
63470eb6103349a28b1bac95,train
63470eb6660f1387211ba602,train
63470eb6660f1387211ba604,train
63470eb7103349a28b1bac98,train
63470eb7103349a28b1bac99,train
63470eb7103349a28b1bac9c,train
63470eb7103349a28b1bac9d,train
63470eb7660f1387211ba606,train
63470eb7660f1387211ba60a,train
63470eb8103349a28b1baca0,train
63470eb8103349a28b1baca1,train
63470eb8103349a28b1baca4,train
63470eb8103349a28b1baca5,train
63470eb8660f1387211ba60c,train
63470eb8660f1387211ba60e,test
63470eb8660f1387211ba610,train
63470eb8660f1387211ba611,validation
63470eb9103349a28b1baca8,test
63470eb9103349a28b1baca9,train
63470eb9103349a28b1bacac,train
63470eb9660f1387211ba614,validation
63470eb9660f1387211ba615,train
63470eb9660f1387211ba618,train
63470eba103349a28b1bacad,validation
63470eba103349a28b1bacb0,train
63470eba103349a28b1bacb1,train
63470eba660f1387211ba619,train
63470eba660f1387211ba61c,train
63470eba660f1387211ba61d,train
63470eba660f1387211ba620,train
63470ebb103349a28b1bacb4,train
63470ebb103349a28b1bacb8,train
63470ebb103349a28b1bacba,train
63470ebb103349a28b1bacbc,validation
63470ebb660f1387211ba621,train
63470ebb660f1387211ba624,test
63470ebb660f1387211ba625,train
63470ebc103349a28b1bacc2,train
63470ebc660f1387211ba628,train
63470ebc660f1387211ba629,train
63470ebc660f1387211ba62c,train
63470ebc660f1387211ba62e,train
63470ebd103349a28b1bacc6,train
63470ebd103349a28b1bacc7,train
63470ebd660f1387211ba630,train
63470ebd660f1387211ba632,test
63470ebd660f1387211ba634,train
63470ebe103349a28b1bacca,train
63470ebe103349a28b1baccb,train
63470ebe660f1387211ba636,validation
63470ebe660f1387211ba638,train
63470ebf103349a28b1bacce,test
63470ebf103349a28b1baccf,train
63470ebf103349a28b1bacd2,train
63470ebf103349a28b1bacd3,train
63470ebf103349a28b1bacd6,train
63470ebf660f1387211ba63b,train
63470ebf660f1387211ba63e,train
63470ebf660f1387211ba63f,train
63470ec0103349a28b1bacd7,train
63470ec0103349a28b1bacda,train
63470ec0103349a28b1bacdb,train
63470ec0103349a28b1bacde,train
63470ec0103349a28b1bacdf,train
63470ec0660f1387211ba642,validation
63470ec0660f1387211ba643,train
63470ec1103349a28b1bace2,train
63470ec1103349a28b1bace3,train
63470ec1660f1387211ba646,train
63470ec1660f1387211ba647,train
63470ec1660f1387211ba64a,validation
63470ec1660f1387211ba64b,train
63470ec2103349a28b1bace6,train
63470ec2103349a28b1bace7,train
63470ec2660f1387211ba64e,train
63470ec2660f1387211ba64f,train
63470ec2660f1387211ba652,test
63470ec2660f1387211ba653,train
63470ec3103349a28b1bacea,train
63470ec3103349a28b1baceb,test
63470ec3103349a28b1bacee,train
63470ec3103349a28b1bacef,train
63470ec3660f1387211ba656,test
63470ec3660f1387211ba657,train
63470ec3660f1387211ba65a,train
63470ec3660f1387211ba65b,train
6347121a103349a28b1bc844,train
6347121a103349a28b1bc846,train
6347121a660f1387211bba8d,train
6347121a660f1387211bba8f,train
6347121a660f1387211bba91,train
6347121b103349a28b1bc848,test
6347121b103349a28b1bc84a,train
6347121b103349a28b1bc84c,train
6347121b103349a28b1bc850,train
6347121b660f1387211bba93,train
6347121b660f1387211bba95,test
6347121b660f1387211bba97,train
6347121c103349a28b1bc852,train
6347121c103349a28b1bc854,train
6347121c103349a28b1bc858,train
6347121c103349a28b1bc85a,test
6347121c660f1387211bba99,train
6347121c660f1387211bba9b,validation
6347121c660f1387211bba9d,train
6347121c660f1387211bba9f,validation
6347121d103349a28b1bc85c,train
6347121d103349a28b1bc85e,test
6347121d103349a28b1bc860,train
6347121d103349a28b1bc862,train
6347121d103349a28b1bc864,train
6347121d103349a28b1bc866,train
6347121d660f1387211bbaa1,train
6347121d660f1387211bbaa3,train
6347121e103349a28b1bc868,train
6347121e103349a28b1bc86c,train
6347121e103349a28b1bc86e,test
6347121e103349a28b1bc870,train
6347121e660f1387211bbaa5,train
6347121e660f1387211bbaa7,train
6347121f103349a28b1bc872,train
6347121f103349a28b1bc875,train
63471611103349a28b1be850,train
63471611103349a28b1be851,train
63471611103349a28b1be854,train
63471611103349a28b1be856,train
63471611660f1387211bd482,train
63471611660f1387211bd483,train
63471611660f1387211bd486,validation
63471611660f1387211bd487,train
63471612103349a28b1be858,train
63471612103349a28b1be859,train
63471612660f1387211bd48a,train
63471612660f1387211bd48e,train
63471612660f1387211bd48f,train
63471613103349a28b1be85c,validation
63471613103349a28b1be85d,validation
63471613660f1387211bd492,train
63471613660f1387211bd493,train
63471613660f1387211bd496,train
63471613660f1387211bd497,train
63471614103349a28b1be861,train
63471614103349a28b1be864,train
63471614103349a28b1be866,train
63471614660f1387211bd49a,test
63471614660f1387211bd49b,train
63471614660f1387211bd49e,train
63471614660f1387211bd49f,test
63471615103349a28b1be869,train
63471615103349a28b1be86c,train
63471615103349a28b1be86d,test
63471615660f1387211bd4a2,train
63471615660f1387211bd4a3,train
63471616103349a28b1be870,train
63471616103349a28b1be871,train
63471616103349a28b1be874,train
63471616103349a28b1be875,train
63471616660f1387211bd4a6,test
63471616660f1387211bd4a7,train
63471616660f1387211bd4aa,train
63471616660f1387211bd4ab,train
63471616660f1387211bd4ae,train
63471616660f1387211bd4af,validation
63471617103349a28b1be878,train
63471617103349a28b1be879,train
63471617103349a28b1be87c,train
63471617103349a28b1be87d,train
63471617660f1387211bd4b2,train
63471617660f1387211bd4b3,validation
63471617660f1387211bd4b6,validation
63471617660f1387211bd4b7,train
63471618103349a28b1be880,train
63471618103349a28b1be881,train
63471618660f1387211bd4ba,train
63471618660f1387211bd4be,train
63471618660f1387211bd4bf,train
63471619103349a28b1be884,train
63471619103349a28b1be885,train
63471619103349a28b1be888,train
63471619103349a28b1be889,train
63471619103349a28b1be88c,train
63471619103349a28b1be88d,train
63471619660f1387211bd4c2,train
63471619660f1387211bd4c3,train
63471619660f1387211bd4c6,train
63471619660f1387211bd4ca,train
63471619660f1387211bd4cb,train
6347161a103349a28b1be890,train
6347161a103349a28b1be891,train
6347161a103349a28b1be894,train
6347161a103349a28b1be895,validation
6347161a660f1387211bd4ce,train
6347161a660f1387211bd4cf,test
6347161b103349a28b1be898,train
6347161b103349a28b1be899,test
6347161b103349a28b1be89c,train
6347161b103349a28b1be89d,train
6347161b660f1387211bd4d2,train
6347161b660f1387211bd4d3,train
6347161b660f1387211bd4d7,train
6347161c103349a28b1be8a1,train
6347161c103349a28b1be8a4,test
6347161c103349a28b1be8a5,train
6347161c660f1387211bd4da,train
6347161c660f1387211bd4db,train
6347161c660f1387211bd4de,validation
6347161c660f1387211bd4df,train
6347161d103349a28b1be8a8,train
6347161d103349a28b1be8ac,train
6347161d103349a28b1be8ad,train
6347161d660f1387211bd4e2,train
6347161d660f1387211bd4e3,train
6347161e103349a28b1be8b0,train
6347161e103349a28b1be8b1,train
6347161e660f1387211bd4e6,train
6347161e660f1387211bd4e7,train
6347161e660f1387211bd4ea,train
6347161e660f1387211bd4eb,train
6347161e660f1387211bd4ee,train
6347161e660f1387211bd4ef,train
6347161f103349a28b1be8b4,train
6347161f103349a28b1be8b5,train
6347161f103349a28b1be8b8,validation
6347161f103349a28b1be8b9,train
6347161f660f1387211bd4f2,train
6347161f660f1387211bd4f3,train
6347161f660f1387211bd4f6,train
63471620103349a28b1be8bb,validation
63471620103349a28b1be8be,train
63471620103349a28b1be8bf,train
63471620660f1387211bd4fa,train
63471620660f1387211bd4fb,train
63471620660f1387211bd4fe,train
63471620660f1387211bd503,train
63471621103349a28b1be8c2,train
63471621103349a28b1be8c3,train
63471621103349a28b1be8c6,train
63471621103349a28b1be8c7,train
63471621103349a28b1be8ca,train
634d922ad6d16c71eb0d5913,train
