material_id,structure_id,identifier,formula,a1_element,a2_element,b1_element,b2_element,a1_oxidation_state,a2_oxidation_state,b1_oxidation_state,b2_oxidation_state,goldschmidt_t,bartel_tau,formation_energy_per_atom,decomposition_energy_per_atom,is_perovskite,near_stable,site_group,data_source
634d94dc49b0ce94eb0d81a1,634d94db49b0ce94eb0d819e,Y_2SiZnO6,Y2SiZnO6,Y,Y,Si,Zn,3.0,3.0,4.0,2.0,0.88837,2.37408,-3.29319,0.130517,True,False,A:Y-Y|B:Si-Zn,Multinary_Oxides
634d94dc49b0ce94eb0d81a5,634d94dc49b0ce94eb0d81a2,EuNdNiTiO6,EuNdNiTiO6,Eu,Nd,Ni,Ti,3.0,3.0,2.0,4.0,0.896187,2.19747,-3.07689,0.0542165,True,False,A:Eu-Nd|B:Ni-Ti,Multinary_Oxides
634d94dc49b0ce94eb0d81a6,634d94dc49b0ce94eb0d81a3,CeSmMgW_O6,CeSmMgWO6,Ce,Sm,Mg,W,3.0,2.0,2.0,5.0,0.932561,3.07741,-3.12385,0.167328,True,False,A:Ce-Sm|B:Mg-W,Multinary_Oxides
634d94dc49b0ce94eb0d81a7,634d94dc49b0ce94eb0d81a4,PrSrGdW_O6,PrSrGdWO6,Pr,Sr,Gd,W,3.0,2.0,3.0,4.0,0.871262,3.79567,-3.17352,0.111334,True,False,A:Pr-Sr|B:Gd-W,Multinary_Oxides
634d94dcd6d16c71eb0d6841,634d94dcd6d16c71eb0d6840,EuNaMnNiO6,EuNaMnNiO6,Eu,Na,Mn,Ni,2.0,1.0,7.0,2.0,0.99174,4.30126,-1.77441,0.159662,True,False,A:Eu-Na|B:Mn-Ni,Multinary_Oxides
634d94dcd6d16c71eb0d6843,634d94dcd6d16c71eb0d6842,DyNdCeCrO6,DyNdCeCrO6,Dy,Nd,Ce,Cr,2.0,2.0,3.0,5.0,0.878128,4.29665,-3.39103,0.184509,True,False,A:Dy-Nd|B:Ce-Cr,Multinary_Oxides
634d94dcd6d16c71eb0d6845,634d94dcd6d16c71eb0d6844,LaMnCoSbO6,LaMnCoSbO6,La,Mn,Co,Sb,3.0,2.0,2.0,5.0,0.873435,3.74169,-2.31639,0.211719,True,False,A:La-Mn|B:Co-Sb,Multinary_Oxides
634d94dcd6d16c71eb0d6847,634d94dcd6d16c71eb0d6846,BaGdCuTbO6,BaGdCuTbO6,Ba,Gd,Cu,Tb,2.0,3.0,3.0,4.0,0.95149,2.99182,-2.73322,0.137343,True,False,A:Ba-Gd|B:Cu-Tb,Multinary_Oxides
634d94dd49b0ce94eb0d81ac,634d94dc49b0ce94eb0d81a9,FeLaZnV_O6,FeLaZnVO6,Fe,La,V,Zn,2.0,3.0,5.0,2.0,0.880417,3.65101,-2.4145,0.189574,True,False,A:Fe-La|B:V-Zn,Multinary_Oxides
634d94dd49b0ce94eb0d81ad,634d94dc49b0ce94eb0d81aa,LaPrAlCoO6,LaPrAlCoO6,La,Pr,Al,Co,3.0,4.0,3.0,2.0,0.88735,0.604516,-3.11729,0.036069,True,True,A:La-Pr|B:Al-Co,Multinary_Oxides
634d94dd49b0ce94eb0d81b1,634d94dd49b0ce94eb0d81ae,CeCuCoNiO6,CeCuCoNiO6,Ce,Cu,Co,Ni,4.0,1.0,4.0,3.0,0.847449,4.27851,-1.77309,0.192008,True,False,A:Ce-Cu|B:Co-Ni,Multinary_Oxides
634d94dd49b0ce94eb0d81b2,634d94dd49b0ce94eb0d81af,GdLaBiLiO6,GdLaBiLiO6,Gd,La,Bi,Li,3.0,3.0,5.0,1.0,0.862114,2.89611,-2.79268,-0.000488419,True,True,A:Gd-La|B:Bi-Li,Multinary_Oxides
634d94dd49b0ce94eb0d81b3,634d94dd49b0ce94eb0d81b0,BiNdZn2O6,BiNdZn2O6,Bi,Nd,Zn,Zn,5.0,3.0,2.0,2.0,0.797973,3.25454,-2.09309,0.100682,True,False,A:Bi-Nd|B:Zn-Zn,Multinary_Oxides
634d94dd49b0ce94eb0d81b7,634d94dd49b0ce94eb0d81b4,NdY_FeNbO6,NdYFeNbO6,Nd,Y,Fe,Nb,2.0,3.0,2.0,5.0,0.875505,3.69935,-3.10258,0.17699,True,False,A:Nd-Y|B:Fe-Nb,Multinary_Oxides
634d94dd49b0ce94eb0d81b8,634d94dd49b0ce94eb0d81b5,PrK_SbSmO6,PrKSbSmO6,K,Pr,Sb,Sm,1.0,3.0,5.0,3.0,0.91171,3.89982,-2.94481,0.017794,True,True,A:K-Pr|B:Sb-Sm,Multinary_Oxides
634d94dd49b0ce94eb0d81ba,634d94dd49b0ce94eb0d81b6,NaPrZr2O6,NaPrZr2O6,Na,Pr,Zr,Zr,1.0,3.0,4.0,4.0,0.895391,4.10823,-3.55749,0.0167922,True,True,A:Na-Pr|B:Zr-Zr,Multinary_Oxides
634d94de49b0ce94eb0d81bd,634d94dd49b0ce94eb0d81b9,EuY_FeInO6,EuYFeInO6,Eu,Y,Fe,In,2.0,3.0,4.0,3.0,0.882827,3.58636,-2.67873,0.075057,True,False,A:Eu-Y|B:Fe-In,Multinary_Oxides
634d94de49b0ce94eb0d81be,634d94de49b0ce94eb0d81bb,CeNaCuMnO6,CeNaCuMnO6,Ce,Na,Cu,Mn,3.0,1.0,1.0,7.0,0.970298,3.84408,-2.14303,0.155771,True,False,A:Ce-Na|B:Cu-Mn,Multinary_Oxides
634d94ded6d16c71eb0d6849,634d94ded6d16c71eb0d6848,NaY_NbZrO6,NaYNbZrO6,Na,Y,Nb,Zr,1.0,3.0,4.0,4.0,0.886409,4.22469,-3.29189,0.108004,True,False,A:Na-Y|B:Nb-Zr,Multinary_Oxides
634d94ded6d16c71eb0d684b,634d94ded6d16c71eb0d684a,BaZnCrV_O6,BaZnCrVO6,Ba,Zn,Cr,V,2.0,2.0,4.0,4.0,0.955404,4.04444,-2.14629,0.448813,True,False,A:Ba-Zn|B:Cr-V,Multinary_Oxides
634d94ded6d16c71eb0d684d,634d94ded6d16c71eb0d684c,CoSrFeZnO6,CoSrFeZnO6,Co,Sr,Fe,Zn,4.0,2.0,4.0,2.0,0.817673,4.35915,-1.60125,0.208118,True,False,A:Co-Sr|B:Fe-Zn,Multinary_Oxides
634d94ded6d16c71eb0d684f,634d94ded6d16c71eb0d684e,Sm2CeZnO6,Sm2CeZnO6,Sm,Sm,Ce,Zn,3.0,3.0,4.0,2.0,0.846604,3.43556,-3.37166,0.127902,True,False,A:Sm-Sm|B:Ce-Zn,Multinary_Oxides
634d94df49b0ce94eb0d81c3,634d94df49b0ce94eb0d81c0,Eu2FeSeO6,Eu2FeSeO6,Eu,Eu,Fe,Se,2.0,2.0,2.0,6.0,0.972272,3.88252,-2.20946,0.165522,True,False,A:Eu-Eu|B:Fe-Se,Multinary_Oxides
634d94df49b0ce94eb0d81c4,634d94df49b0ce94eb0d81c1,CeDyCoLiO6,CeDyCoLiO6,Ce,Dy,Co,Li,4.0,3.0,4.0,1.0,0.86841,1.00328,-2.75962,0.150434,True,False,A:Ce-Dy|B:Co-Li,Multinary_Oxides
634d94df49b0ce94eb0d81c5,634d94df49b0ce94eb0d81c2,GdSmAl2O6,GdSmAl2O6,Gd,Sm,Al,Al,3.0,3.0,3.0,3.0,0.940434,1.99435,-3.72433,0.0077043,True,True,A:Gd-Sm|B:Al-Al,Multinary_Oxides
634d94df49b0ce94eb0d81c9,634d94df49b0ce94eb0d81c6,SnK_TiZrO6,SnKTiZrO6,K,Sn,Ti,Zr,1.0,4.0,3.0,4.0,0.885993,3.53891,-2.83587,0.199226,True,False,A:K-Sn|B:Ti-Zr,Multinary_Oxides
634d94df49b0ce94eb0d81cb,634d94df49b0ce94eb0d81c8,PrY_CrMnO6,PrYCrMnO6,Pr,Y,Cr,Mn,4.0,3.0,2.0,3.0,0.805385,4.08392,-3.0439,0.0424114,True,True,A:Pr-Y|B:Cr-Mn,Multinary_Oxides
634d94dfd6d16c71eb0d6851,634d94dfd6d16c71eb0d6850,CeNdCuMgO6,CeNdCuMgO6,Ce,Nd,Cu,Mg,4.0,3.0,3.0,2.0,0.907396,0.294951,-2.90565,0.095164,True,False,A:Ce-Nd|B:Cu-Mg,Multinary_Oxides
634d94e049b0ce94eb0d81cf,634d94df49b0ce94eb0d81cc,GaK_SbV_O6,GaKSbVO6,Ga,K,Sb,V,3.0,1.0,3.0,5.0,0.872673,4.44122,-2.03514,0.221024,True,False,A:Ga-K|B:Sb-V,Multinary_Oxides
634d94e049b0ce94eb0d81d0,634d94e049b0ce94eb0d81cd,DyHfAlGaO6,DyHfAlGaO6,Dy,Hf,Al,Ga,2.0,4.0,3.0,3.0,0.861758,2.81025,-3.22689,0.283833,True,False,A:Dy-Hf|B:Al-Ga,Multinary_Oxides
634d94e049b0ce94eb0d81d1,634d94e049b0ce94eb0d81ce,SmTbFeNbO6,SmTbFeNbO6,Sm,Tb,Fe,Nb,2.0,3.0,2.0,5.0,0.87383,3.72827,-3.12526,0.169783,True,False,A:Sm-Tb|B:Fe-Nb,Multinary_Oxides
634d94e049b0ce94eb0d81d5,634d94e049b0ce94eb0d81d2,GdSmCuZrO6,GdSmCuZrO6,Gd,Sm,Cu,Zr,3.0,3.0,2.0,4.0,0.856348,3.01434,-3.05592,0.261564,True,False,A:Gd-Sm|B:Cu-Zr,Multinary_Oxides
634d94e049b0ce94eb0d81d6,634d94e049b0ce94eb0d81d3,EuSmGaGeO6,EuSmGaGeO6,Eu,Sm,Ga,Ge,2.0,3.0,3.0,4.0,0.964887,3.1197,-2.86009,0.0470413,True,True,A:Eu-Sm|B:Ga-Ge,Multinary_Oxides
634d94e049b0ce94eb0d81d7,634d94e049b0ce94eb0d81d4,PrSmFeNiO6,PrSmFeNiO6,Pr,Sm,Fe,Ni,4.0,2.0,4.0,2.0,0.881498,2.42601,-2.61547,0.0120772,True,True,A:Pr-Sm|B:Fe-Ni,Multinary_Oxides
634d94e0d6d16c71eb0d6853,634d94dfd6d16c71eb0d6852,BaBiGaGeO6,BaBiGaGeO6,Ba,Bi,Ga,Ge,2.0,3.0,3.0,4.0,0.9989,3.03145,-2.15484,0.217978,True,False,A:Ba-Bi|B:Ga-Ge,Multinary_Oxides
634d94e0d6d16c71eb0d6855,634d94e0d6d16c71eb0d6854,CoNdFeSiO6,CoNdFeSiO6,Co,Nd,Fe,Si,2.0,2.0,4.0,4.0,0.943432,4.37325,-2.52492,0.158041,True,False,A:Co-Nd|B:Fe-Si,Multinary_Oxides
634d94e149b0ce94eb0d81db,634d94e049b0ce94eb0d81d8,DyV_FeLiO6,DyVFeLiO6,V,Dy,Fe,Li,3.0,2.0,6.0,1.0,0.859292,4.14335,-2.38212,0.345491,True,False,A:Dy-V|B:Fe-Li,Multinary_Oxides
634d94e149b0ce94eb0d81dc,634d94e149b0ce94eb0d81d9,CeEuCrSrO6,CeEuCrSrO6,Ce,Eu,Cr,Sr,3.0,2.0,5.0,2.0,0.86846,3.87388,-3.07545,0.167369,True,False,A:Ce-Eu|B:Cr-Sr,Multinary_Oxides
634d94e149b0ce94eb0d81dd,634d94e149b0ce94eb0d81da,HfK_AlGeO6,HfKAlGeO6,Hf,K,Al,Ge,4.0,1.0,3.0,4.0,0.964153,3.27143,-2.47002,0.642594,True,False,A:Hf-K|B:Al-Ge,Multinary_Oxides
634d94e149b0ce94eb0d81e2,634d94e149b0ce94eb0d81e0,DyK_SbZrO6,DyKSbZrO6,Dy,K,Sb,Zr,2.0,1.0,5.0,4.0,0.966265,4.088,-2.90519,0.171533,True,False,A:Dy-K|B:Sb-Zr,Multinary_Oxides
634d94e1d6d16c71eb0d6857,634d94e1d6d16c71eb0d6856,LiK_CrV_O6,LiKCrVO6,K,Li,Cr,V,1.0,1.0,5.0,5.0,0.98958,4.44835,-1.94362,0.327767,True,False,A:K-Li|B:Cr-V,Multinary_Oxides
634d94e249b0ce94eb0d81e3,634d94e149b0ce94eb0d81df,BaDyNdSbO6,BaDyNdSbO6,Ba,Dy,Nd,Sb,2.0,2.0,3.0,5.0,0.903445,3.97185,-3.04526,0.219606,True,False,A:Ba-Dy|B:Nd-Sb,Multinary_Oxides
634d94e249b0ce94eb0d81e7,634d94e249b0ce94eb0d81e4,GdMgFeLiO6,GdMgFeLiO6,Gd,Mg,Fe,Li,3.0,2.0,6.0,1.0,0.890286,3.77341,-2.20188,0.184705,True,False,A:Gd-Mg|B:Fe-Li,Multinary_Oxides
634d94e249b0ce94eb0d81e8,634d94e249b0ce94eb0d81e5,LiTbSiV_O6,LiTbSiVO6,Li,Tb,Si,V,1.0,4.0,4.0,3.0,0.847055,4.33001,-3.01372,0.158141,True,False,A:Li-Tb|B:Si-V,Multinary_Oxides
634d94e249b0ce94eb0d81e9,634d94e249b0ce94eb0d81e6,CaSmBiTiO6,CaSmBiTiO6,Ca,Sm,Bi,Ti,2.0,2.0,5.0,3.0,0.912719,3.95219,-3.11018,0.0901321,True,False,A:Ca-Sm|B:Bi-Ti,Multinary_Oxides
634d94e249b0ce94eb0d81ed,634d94e249b0ce94eb0d81ea,SmZrAlCuO6,SmZrAlCuO6,Sm,Zr,Al,Cu,3.0,4.0,3.0,2.0,0.857574,1.27384,-3.09305,0.120386,True,False,A:Sm-Zr|B:Al-Cu,Multinary_Oxides
634d94e249b0ce94eb0d81ee,634d94e249b0ce94eb0d81eb,BiY_NbV_O6,BiYNbVO6,Bi,Y,Nb,V,3.0,3.0,3.0,3.0,0.857537,2.93911,-2.66335,0.257615,True,False,A:Bi-Y|B:Nb-V,Multinary_Oxides
634d94e249b0ce94eb0d81ef,634d94e249b0ce94eb0d81ec,CeSmNiSrO6,CeSmNiSrO6,Ce,Sm,Ni,Sr,4.0,2.0,4.0,2.0,0.833942,3.98929,-2.90489,0.161725,True,False,A:Ce-Sm|B:Ni-Sr,Multinary_Oxides
634d94e2d6d16c71eb0d6859,634d94e1d6d16c71eb0d6858,BaGaMnV_O6,BaGaMnVO6,Ba,Ga,Mn,V,2.0,3.0,4.0,3.0,0.895906,3.53072,-2.07285,0.511822,True,False,A:Ba-Ga|B:Mn-V,Multinary_Oxides
634d94e2d6d16c71eb0d685b,634d94e2d6d16c71eb0d685a,MgPrCuSiO6,MgPrCuSiO6,Mg,Pr,Cu,Si,2.0,4.0,2.0,4.0,0.836653,3.44101,-2.62328,0.230892,True,False,A:Mg-Pr|B:Cu-Si,Multinary_Oxides
634d94e349b0ce94eb0d81f3,634d94e249b0ce94eb0d81f0,EuSmAl2O6,EuSmAl2O6,Eu,Sm,Al,Al,3.0,3.0,3.0,3.0,0.942809,1.98193,-3.52777,0.0359021,True,True,A:Eu-Sm|B:Al-Al,Multinary_Oxides
634d94e349b0ce94eb0d81f4,634d94e349b0ce94eb0d81f1,BaLaNbSbO6,BaLaNbSbO6,Ba,La,Nb,Sb,2.0,3.0,4.0,3.0,0.962266,2.81714,-2.89251,0.236476,True,False,A:Ba-La|B:Nb-Sb,Multinary_Oxides
634d94e349b0ce94eb0d81f6,634d94e349b0ce94eb0d81f2,BiCeNiZrO6,BiCeNiZrO6,Bi,Ce,Ni,Zr,3.0,3.0,2.0,4.0,0.891862,2.24625,-2.6888,0.196254,True,False,A:Bi-Ce|B:Ni-Zr,Multinary_Oxides
634d94e349b0ce94eb0d81f9,634d94e349b0ce94eb0d81f5,CaLaAlGeO6,CaLaAlGeO6,Ca,La,Al,Ge,2.0,3.0,3.0,4.0,1.00623,3.19216,-3.19969,0.0763659,True,False,A:Ca-La|B:Al-Ge,Multinary_Oxides
634d94e3d6d16c71eb0d685d,634d94e3d6d16c71eb0d685c,DySrFeV_O6,DySrFeVO6,Dy,Sr,Fe,V,2.0,2.0,6.0,2.0,0.999893,4.1438,-2.88276,0.0468834,True,True,A:Dy-Sr|B:Fe-V,Multinary_Oxides
634d94e3d6d16c71eb0d685f,634d94e3d6d16c71eb0d685e,Pr2FeW_O6,Pr2FeWO6,Pr,Pr,Fe,W,3.0,3.0,2.0,4.0,0.860202,2.9055,-2.84536,0.0663092,True,False,A:Pr-Pr|B:Fe-W,Multinary_Oxides
634d94e449b0ce94eb0d81fa,634d94e349b0ce94eb0d81f7,NdSnAlTbO6,NdSnAlTbO6,Nd,Sn,Al,Tb,3.0,2.0,3.0,4.0,0.901367,3.384,-3.12774,0.246508,True,False,A:Nd-Sn|B:Al-Tb,Multinary_Oxides
634d94e449b0ce94eb0d81fc,634d94e349b0ce94eb0d81f8,BaDyGdNbO6,BaDyGdNbO6,Ba,Dy,Gd,Nb,2.0,2.0,3.0,5.0,0.904476,3.96278,-3.41376,0.183677,True,False,A:Ba-Dy|B:Gd-Nb,Multinary_Oxides
634d94e449b0ce94eb0d81ff,634d94e449b0ce94eb0d81fb,BaCuCeSiO6,BaCuCeSiO6,Ba,Cu,Ce,Si,2.0,2.0,4.0,4.0,0.893005,4.23456,-2.62059,0.480363,True,False,A:Ba-Cu|B:Ce-Si,Multinary_Oxides
634d94e449b0ce94eb0d8200,634d94e449b0ce94eb0d81fd,NdSmSeSrO6,NdSmSeSrO6,Nd,Sm,Se,Sr,2.0,2.0,6.0,2.0,0.879062,4.2676,-2.81428,0.286617,True,False,A:Nd-Sm|B:Se-Sr,Multinary_Oxides
634d94e449b0ce94eb0d8202,634d94e449b0ce94eb0d81fe,Sm2DyFeO6,Sm2DyFeO6,Sm,Sm,Dy,Fe,2.0,2.0,2.0,6.0,0.933656,3.89199,-3.28177,0.113768,True,False,A:Sm-Sm|B:Dy-Fe,Multinary_Oxides
634d94e4d6d16c71eb0d6863,634d94e4d6d16c71eb0d6862,BiNdCuV_O6,BiNdCuVO6,Bi,Nd,Cu,V,3.0,3.0,1.0,5.0,0.901518,2.1214,-2.2804,0.154398,True,False,A:Bi-Nd|B:Cu-V,Multinary_Oxides
634d94e549b0ce94eb0d8204,634d94e449b0ce94eb0d8201,CaLaCeSbO6,CaLaCeSbO6,Ca,La,Ce,Sb,2.0,3.0,4.0,3.0,0.877898,3.67333,-3.16498,0.152588,True,False,A:Ca-La|B:Ce-Sb,Multinary_Oxides
634d94e549b0ce94eb0d8207,634d94e449b0ce94eb0d8203,NdSmFeGaO6,NdSmFeGaO6,Nd,Sm,Fe,Ga,3.0,2.0,4.0,3.0,0.951637,3.09612,-2.93028,0.0398213,True,True,A:Nd-Sm|B:Fe-Ga,Multinary_Oxides
634d94e549b0ce94eb0d8208,634d94e549b0ce94eb0d8205,NaSnCrTbO6,NaSnCrTbO6,Na,Sn,Cr,Tb,1.0,2.0,6.0,3.0,0.907026,4.29491,-2.44509,0.20653,True,False,A:Na-Sn|B:Cr-Tb,Multinary_Oxides
634d94e549b0ce94eb0d820a,634d94e549b0ce94eb0d8206,BaLiBiMnO6,BaLiBiMnO6,Ba,Li,Bi,Mn,2.0,1.0,3.0,6.0,0.922614,4.28837,-1.89163,0.191372,True,False,A:Ba-Li|B:Bi-Mn,Multinary_Oxides
634d94e5d6d16c71eb0d6865,634d94e4d6d16c71eb0d6864,BaLaFeHfO6,BaLaFeHfO6,Ba,La,Fe,Hf,2.0,3.0,3.0,4.0,0.981951,2.79907,-3.27691,0.0673147,True,False,A:Ba-La|B:Fe-Hf,Multinary_Oxides
634d94e5d6d16c71eb0d6867,634d94e5d6d16c71eb0d6866,NdZrAlCoO6,NdZrAlCoO6,Nd,Zr,Al,Co,3.0,4.0,3.0,2.0,0.85962,1.22517,-3.18923,0.0850351,True,False,A:Nd-Zr|B:Al-Co,Multinary_Oxides
634d94e5d6d16c71eb0d6869,634d94e5d6d16c71eb0d6868,SbK_FeInO6,SbKFeInO6,K,Sb,Fe,In,1.0,5.0,3.0,3.0,0.839533,3.54646,-1.78627,0.190891,True,False,A:K-Sb|B:Fe-In,Multinary_Oxides
634d94e649b0ce94eb0d820e,634d94e549b0ce94eb0d820b,PrSrGeSmO6,PrSrGeSmO6,Pr,Sr,Ge,Sm,3.0,2.0,4.0,3.0,0.893613,3.41473,-3.21165,0.0919045,True,False,A:Pr-Sr|B:Ge-Sm,Multinary_Oxides
634d94e649b0ce94eb0d8210,634d94e549b0ce94eb0d820c,CoLaHfTiO6,CoLaHfTiO6,Co,La,Hf,Ti,2.0,3.0,4.0,3.0,0.855971,4.07892,-3.18144,0.260824,True,False,A:Co-La|B:Hf-Ti,Multinary_Oxides
634d94e649b0ce94eb0d8213,634d94e649b0ce94eb0d820f,BaTbAlSeO6,BaTbAlSeO6,Ba,Tb,Al,Se,2.0,3.0,3.0,4.0,1.01503,3.25641,-2.6062,0.459349,True,False,A:Ba-Tb|B:Al-Se,Multinary_Oxides
634d94e649b0ce94eb0d8214,634d94e649b0ce94eb0d8211,BaDyNbZnO6,BaDyNbZnO6,Ba,Dy,Nb,Zn,2.0,3.0,5.0,2.0,0.92922,3.07606,-3.09059,0.100659,True,False,A:Ba-Dy|B:Nb-Zn,Multinary_Oxides
634d94e649b0ce94eb0d8216,634d94e649b0ce94eb0d8212,NaTbV_Y_O6,NaTbVYO6,Na,Tb,V,Y,1.0,3.0,5.0,3.0,0.881382,4.26996,-3.10306,0.140796,True,False,A:Na-Tb|B:V-Y,Multinary_Oxides
634d94e749b0ce94eb0d8219,634d94e649b0ce94eb0d8215,DyK_CuW_O6,DyKCuWO6,Dy,K,Cu,W,2.0,1.0,3.0,6.0,1.01041,4.30148,-2.19639,0.320294,True,False,A:Dy-K|B:Cu-W,Multinary_Oxides
634d94e749b0ce94eb0d821c,634d94e749b0ce94eb0d8218,NdZrCoMgO6,NdZrCoMgO6,Nd,Zr,Co,Mg,2.0,4.0,4.0,2.0,0.879955,2.45602,-2.98422,0.102643,True,False,A:Nd-Zr|B:Co-Mg,Multinary_Oxides
634d94e749b0ce94eb0d821f,634d94e749b0ce94eb0d821b,CeSnSbZrO6,CeSnSbZrO6,Ce,Sn,Sb,Zr,3.0,2.0,3.0,4.0,0.873971,3.72677,-2.71118,0.277055,True,False,A:Ce-Sn|B:Sb-Zr,Multinary_Oxides
634d94e7d6d16c71eb0d686d,634d94e5d6d16c71eb0d686c,CaCeAlSnO6,CaCeAlSnO6,Ca,Ce,Al,Sn,2.0,3.0,3.0,4.0,0.962719,3.02199,-3.11866,0.142992,True,False,A:Ca-Ce|B:Al-Sn,Multinary_Oxides
634d94e7d6d16c71eb0d686f,634d94e7d6d16c71eb0d686e,SbSrCoGaO6,SbSrCoGaO6,Sb,Sr,Co,Ga,3.0,2.0,4.0,3.0,0.895072,3.55744,-2.10101,0.175153,True,False,A:Sb-Sr|B:Co-Ga,Multinary_Oxides
634d94e7d6d16c71eb0d6871,634d94e7d6d16c71eb0d6870,MgPrSiV_O6,MgPrSiVO6,Mg,Pr,Si,V,2.0,4.0,4.0,2.0,0.824072,3.92303,-3.08738,0.175793,True,False,A:Mg-Pr|B:Si-V,Multinary_Oxides
634d94e7d6d16c71eb0d6873,634d94e7d6d16c71eb0d6872,EuMgNiV_O6,EuMgNiVO6,Eu,Mg,Ni,V,3.0,2.0,2.0,5.0,0.843966,4.34488,-2.32003,0.250843,True,False,A:Eu-Mg|B:Ni-V,Multinary_Oxides
634d94e849b0ce94eb0d8220,634d94e749b0ce94eb0d821d,SbK_CaNiO6,SbKCaNiO6,K,Sb,Ca,Ni,1.0,5.0,2.0,4.0,0.832668,3.8479,-1.74286,0.233624,True,False,A:K-Sb|B:Ca-Ni,Multinary_Oxides
634d94e849b0ce94eb0d8222,634d94e749b0ce94eb0d821e,DyTbMgSnO6,DyTbMgSnO6,Dy,Tb,Mg,Sn,3.0,3.0,2.0,4.0,0.836099,3.64326,-3.27821,0.0337046,True,True,A:Dy-Tb|B:Mg-Sn,Multinary_Oxides
634d94e849b0ce94eb0d8225,634d94e849b0ce94eb0d8221,BaLiEuFeO6,BaLiEuFeO6,Ba,Li,Eu,Fe,2.0,1.0,3.0,6.0,0.942927,4.32545,-2.03673,0.200381,True,False,A:Ba-Li|B:Eu-Fe,Multinary_Oxides
634d94e849b0ce94eb0d8226,634d94e849b0ce94eb0d8223,NaW_CrNiO6,NaWCrNiO6,Na,W,Cr,Ni,1.0,6.0,2.0,3.0,0.806438,3.89709,-1.95913,0.134281,True,False,A:Na-W|B:Cr-Ni,Multinary_Oxides
634d94e849b0ce94eb0d8228,634d94e849b0ce94eb0d8224,MgSmSiSnO6,MgSmSiSnO6,Mg,Sm,Si,Sn,2.0,2.0,4.0,4.0,0.910695,4.30588,-2.85466,0.295053,True,False,A:Mg-Sm|B:Si-Sn,Multinary_Oxides
634d94e849b0ce94eb0d822b,634d94e849b0ce94eb0d8227,NdY_EuNiO6,NdYEuNiO6,Nd,Y,Eu,Ni,2.0,3.0,3.0,4.0,0.874056,3.72416,-2.87516,0.150954,True,False,A:Nd-Y|B:Eu-Ni,Multinary_Oxides
634d94e849b0ce94eb0d822c,634d94e849b0ce94eb0d8229,BaEuMnSrO6,BaEuMnSrO6,Ba,Eu,Mn,Sr,2.0,2.0,6.0,2.0,0.961732,3.64914,-2.55317,0.158312,True,False,A:Ba-Eu|B:Mn-Sr,Multinary_Oxides
634d94e849b0ce94eb0d822e,634d94e849b0ce94eb0d822a,SmSrHfTbO6,SmSrHfTbO6,Sm,Sr,Hf,Tb,3.0,2.0,4.0,3.0,0.874114,3.74662,-3.85823,0.0415196,True,True,A:Sm-Sr|B:Hf-Tb,Multinary_Oxides
634d94e949b0ce94eb0d8231,634d94e849b0ce94eb0d822d,NdPrCeNiO6,NdPrCeNiO6,Nd,Pr,Ce,Ni,3.0,3.0,4.0,2.0,0.851285,3.23762,-3.20927,0.12004,True,False,A:Nd-Pr|B:Ce-Ni,Multinary_Oxides
634d94e949b0ce94eb0d8232,634d94e849b0ce94eb0d822f,CuK_Ni2O6,CuKNi2O6,Cu,K,Ni,Ni,3.0,1.0,4.0,4.0,0.93654,4.45429,-0.704785,0.35309,True,False,A:Cu-K|B:Ni-Ni,Multinary_Oxides
634d94e949b0ce94eb0d8234,634d94e949b0ce94eb0d8230,CeSbZnW_O6,CeSbZnWO6,Ce,Sb,W,Zn,3.0,3.0,4.0,2.0,0.824958,4.09837,-2.3201,0.145801,True,False,A:Ce-Sb|B:W-Zn,Multinary_Oxides
634d94e949b0ce94eb0d8237,634d94e949b0ce94eb0d8233,LaTbCoNaO6,LaTbCoNaO6,La,Tb,Co,Na,3.0,4.0,4.0,1.0,0.819269,3.29295,-2.58352,0.0409842,True,True,A:La-Tb|B:Co-Na,Multinary_Oxides
634d94e949b0ce94eb0d8238,634d94e949b0ce94eb0d8235,BiLaInNiO6,BiLaInNiO6,Bi,La,In,Ni,3.0,3.0,3.0,3.0,0.897352,2.16173,-2.09569,0.103301,True,False,A:Bi-La|B:In-Ni,Multinary_Oxides
634d94e949b0ce94eb0d823a,634d94e949b0ce94eb0d8236,LaNaNbTiO6,LaNaNbTiO6,La,Na,Nb,Ti,3.0,1.0,4.0,4.0,0.960696,3.80454,-3.30109,0.0298986,True,True,A:La-Na|B:Nb-Ti,Multinary_Oxides
634d94e9d6d16c71eb0d6875,634d94e8d6d16c71eb0d6874,GeK_AlV_O6,GeKAlVO6,Ge,K,Al,V,4.0,1.0,3.0,4.0,0.897655,3.56812,-2.08776,0.553336,True,False,A:Ge-K|B:Al-V,Multinary_Oxides
634d94e9d6d16c71eb0d6877,634d94e9d6d16c71eb0d6876,SmSrGeHfO6,SmSrGeHfO6,Sm,Sr,Ge,Hf,2.0,2.0,4.0,4.0,0.973147,3.82175,-3.23745,0.190818,True,False,A:Sm-Sr|B:Ge-Hf,Multinary_Oxides
634d94ea49b0ce94eb0d823d,634d94e949b0ce94eb0d8239,LaMnLiW_O6,LaMnLiWO6,La,Mn,Li,W,3.0,2.0,1.0,6.0,0.870285,3.79393,-2.68935,0.0617695,True,False,A:La-Mn|B:Li-W,Multinary_Oxides
